center_id,days_since_join,total_events,total_quizzes,days_since_last_event,days_since_last_quiz,sum_component_time,avg_component_time,pct_completed,n_unique_components,mean_gap,max_gap,num_sessions,pct_weekend_events,activity_trend,n_unique_topics,topic_entropy,n_unique_chapters,chapter_entropy,component_entropy,n_courses,label,snapshot_date,batch_id_te,batch_dropout_rate_hist,batch_avg_events_hist
1261.0,1134,9,9,29,29,179.0,19.88888888888889,0.4444444444444444,9,0.0,0.0,0,1.0,0.0,1,0.0,2,0.6869615765973234,2.19722457733622,1,1,2023-08-14 13:27:08,0.5333333333333333,0.6,49.77142857142857
1261.0,1194,68,68,6,7,3389.0,49.838235294117645,0.9705882352941176,18,0.044776119402985,3.0,1,0.8382352941176471,9.2,5,1.5304876917015573,7,1.7836338782021532,2.615764767090236,1,0,2023-10-13 13:27:08,0.5333333333333333,0.6111111111111112,48.638888888888886
1261.0,1214,112,112,0,0,3560.0,31.785714285714285,0.9910714285714286,32,0.2342342342342342,14.0,3,0.5089285714285714,-0.3260073260073263,10,2.203126809017081,11,2.3269030912599287,2.945378802145681,1,1,2023-11-02 13:27:08,0.5333333333333333,0.5945945945945946,49.16216216216216
1261.0,1234,22,22,20,20,692.0,31.454545454545453,1.0,8,0.0,0.0,0,0.0,0.0,2,0.6931471805599453,2,0.6931471805599453,1.9876923464048413,1,0,2023-11-22 13:27:08,0.5333333333333333,0.6052631578947368,50.81578947368421
1261.0,1254,24,24,0,0,362.0,15.083333333333334,0.9583333333333334,13,0.4347826086956521,4.0,4,0.0,-0.0769230769230768,2,0.5117400734174093,5,1.2223576364458606,2.325778107714298,1,0,2023-12-12 13:27:08,0.5333333333333333,0.5897435897435898,50.07692307692308
1261.0,1274,22,22,5,8,279.0,12.681818181818182,0.9545454545454546,13,0.9523809523809524,14.0,4,0.0,-0.0523715415019763,2,0.6931471805599453,4,1.189969848472893,2.3471808293178684,1,1,2024-01-01 13:27:08,0.5333333333333333,0.575,49.425
1261.0,1294,6,6,25,28,53.0,8.833333333333334,1.0,4,0.0,0.0,0,0.0,0.0,1,0.0,1,0.0,1.2424533248940002,1,0,2024-01-21 13:27:08,0.5333333333333333,0.5853658536585366,48.75609756097561
1261.0,1314,143,143,2,2,12357.0,86.41258741258741,0.93006993006993,15,0.0492957746478873,3.0,4,0.1188811188811188,2.548951048951049,5,1.4366866431446548,8,1.7998696015545108,2.4898001726284105,1,0,2024-02-10 13:27:08,0.5333333333333333,0.5714285714285714,47.73809523809524
1261.0,1334,136,136,5,6,12091.0,88.90441176470588,0.9264705882352942,15,0.1481481481481481,16.0,4,0.0735294117647058,-0.6376923076923079,5,1.4529231098686852,8,1.75839019798866,2.466033141438242,1,0,2024-03-01 13:27:08,0.5333333333333333,0.5581395348837209,49.95348837209303
1261.0,1354,19,19,15,16,602.0,31.68421052631579,1.0,5,0.4444444444444444,5.0,2,0.8947368421052632,-0.1363636363636363,2,0.6236548495681085,3,0.7659373365785205,1.4585847528070075,1,0,2024-03-21 13:27:08,0.5333333333333333,0.5454545454545454,51.90909090909091
1262.0,394,66,66,29,384,8218.0,124.51515151515152,0.9242424242424242,13,0.0,0.0,0,0.0,0.0,4,1.3350910296871723,7,1.6016719776257546,2.281234672270698,1,1,2021-08-04 13:27:08,1.0,0.0,0.0
1262.0,394,246,246,29,352,25659.0,104.3048780487805,0.8739837398373984,12,0.0,0.0,0,0.0,0.0,11,2.070213424166127,21,2.6699213523526244,2.2168232542005266,1,1,2021-08-04 13:27:08,1.0,1.0,66.0
1262.0,494,5,5,8,490,655.0,131.0,1.0,5,0.0,0.0,0,0.0,0.0,1,0.0,2,0.6730116670092565,1.6094379124341005,1,1,2021-11-12 13:27:08,1.0,1.0,156.0
1262.0,487,7,7,8,485,946.0,135.14285714285714,0.7142857142857143,6,0.0,0.0,0,0.0,0.0,2,0.5982695885852573,3,0.9556998911125344,1.7478680974667578,1,1,2021-11-12 13:27:08,1.0,1.0,105.66666666666669
1262.0,514,5,5,28,510,655.0,131.0,1.0,5,0.0,0.0,0,0.0,0.0,1,0.0,2,0.6730116670092565,1.6094379124341005,1,1,2021-12-02 13:27:08,1.0,1.0,81.0
1262.0,507,7,7,28,505,946.0,135.14285714285714,0.7142857142857143,6,0.0,0.0,0,0.0,0.0,2,0.5982695885852573,3,0.9556998911125344,1.7478680974667578,1,1,2021-12-02 13:27:08,1.0,1.0,65.8
1262.0,385,6,6,29,333,179.0,29.83333333333333,0.0,3,0.0,0.0,0,0.0,0.0,2,0.6931471805599453,2,0.6931471805599453,1.0986122886681096,1,1,2021-08-04 13:27:08,1.0,0.0,0.0
1262.0,385,121,121,29,335,10727.0,88.65289256198348,0.9421487603305784,8,0.0,0.0,0,0.0,0.0,15,1.7517260388505058,21,2.2710827552660384,1.6984633914207286,1,1,2021-08-04 13:27:08,1.0,1.0,6.0
1262.0,385,45,45,29,334,3419.0,75.97777777777777,0.6444444444444445,12,0.0,0.0,0,0.0,0.0,4,1.2148896539491203,9,1.9068545019496632,2.400340411861184,1,1,2021-08-04 13:27:08,1.0,1.0,63.5
1262.0,385,15,15,29,335,1648.0,109.86666666666666,1.0,5,0.0,0.0,0,0.0,0.0,3,0.9908353864438492,5,1.3624474851916286,1.5292482930376914,1,1,2021-08-04 13:27:08,1.0,1.0,57.333333333333336
1262.0,380,234,234,29,335,17587.0,75.15811965811966,1.0,11,0.0,0.0,0,0.0,0.0,2,0.02757769791835,4,0.7303751918400171,2.2496612642553955,1,1,2021-08-04 13:27:08,1.0,1.0,46.75
1262.0,485,5,5,8,484,540.0,108.0,0.8,3,0.0,0.0,0,0.0,0.0,2,0.6730116670092565,3,1.0549201679861442,1.0549201679861442,1,1,2021-11-12 13:27:08,1.0,1.0,84.2
1262.0,505,5,5,28,504,540.0,108.0,0.8,3,0.0,0.0,0,0.0,0.0,2,0.6730116670092565,3,1.0549201679861442,1.0549201679861442,1,1,2021-12-02 13:27:08,1.0,1.0,71.0
1262.0,385,141,141,29,345,11671.0,82.77304964539007,0.7943262411347518,10,0.0,0.0,0,0.0,0.0,10,2.2379061977501946,17,2.6769228241723377,2.08357836282478,1,1,2021-08-04 13:27:08,1.0,0.0,0.0
1262.0,385,11,11,29,359,157.0,14.272727272727272,0.0,5,0.0,0.0,0,0.0,0.0,1,0.0,2,0.6890092384766586,1.3896811919839047,1,1,2021-08-04 13:27:08,1.0,1.0,141.0
1262.0,385,151,151,29,331,15965.0,105.72847682119205,0.8344370860927153,12,0.0,0.0,0,0.0,0.0,10,2.220916128608515,25,2.949918655993088,2.143552991224106,1,1,2021-08-04 13:27:08,1.0,1.0,76.0
1262.0,485,4,4,8,478,365.0,91.25,1.0,2,0.0,0.0,0,0.0,0.0,2,0.6931471805599453,2,0.6931471805599453,0.6931471805599453,1,1,2021-11-12 13:27:08,1.0,1.0,101.0
1262.0,485,19,19,8,463,1694.0,89.15789473684211,0.3684210526315789,7,0.0,0.0,0,0.0,0.0,3,1.0958871542125534,6,1.7183112141933192,1.903648389901916,1,1,2021-11-12 13:27:08,1.0,1.0,76.75
1262.0,505,4,4,28,498,365.0,91.25,1.0,2,0.0,0.0,0,0.0,0.0,2,0.6931471805599453,2,0.6931471805599453,0.6931471805599453,1,1,2021-12-02 13:27:08,1.0,1.0,65.2
1262.0,505,19,19,28,483,1694.0,89.15789473684211,0.3684210526315789,7,0.0,0.0,0,0.0,0.0,3,1.0958871542125534,6,1.7183112141933192,1.903648389901916,1,1,2021-12-02 13:27:08,1.0,1.0,55.0
1262.0,385,4,4,29,323,322.0,80.5,1.0,2,0.0,0.0,0,0.0,0.0,2,0.6931471805599453,2,0.6931471805599453,0.6931471805599453,1,1,2021-08-04 13:27:08,1.0,0.0,0.0
1262.0,385,1931,1931,29,302,106480.0,55.1424132573796,1.0,15,0.0,0.0,0,0.0,0.0,15,1.5626288788732765,44,2.4778388360016628,2.454647779161377,1,1,2021-08-04 13:27:08,1.0,1.0,4.0
1262.0,385,195,195,29,306,12494.0,64.07179487179488,0.917948717948718,14,0.0,0.0,0,0.0,0.0,12,1.8619707169843167,22,2.4246328809100244,2.413568875350602,1,1,2021-08-04 13:27:08,1.0,1.0,967.5
1262.0,385,40,40,29,303,2876.0,71.9,0.7,9,0.0,0.0,0,0.0,0.0,5,1.1910092954540077,8,1.8988229622981745,2.0141457062502317,1,1,2021-08-04 13:27:08,1.0,1.0,710.0
1262.0,485,22,22,8,407,1221.0,55.5,0.5454545454545454,3,0.0,0.0,0,0.0,0.0,12,2.437124646314522,13,2.523922032900179,0.8367742263818623,1,1,2021-11-12 13:27:08,1.0,1.0,542.5
1262.0,485,2,2,8,483,316.0,158.0,1.0,2,0.0,0.0,0,0.0,0.0,1,0.0,1,0.0,0.6931471805599453,1,1,2021-11-12 13:27:08,1.0,1.0,438.4
1262.0,505,22,22,28,427,1221.0,55.5,0.5454545454545454,3,0.0,0.0,0,0.0,0.0,12,2.437124646314522,13,2.523922032900179,0.8367742263818623,1,1,2021-12-02 13:27:08,1.0,1.0,365.6666666666667
1262.0,505,2,2,28,503,316.0,158.0,1.0,2,0.0,0.0,0,0.0,0.0,1,0.0,1,0.0,0.6931471805599453,1,1,2021-12-02 13:27:08,1.0,1.0,316.57142857142856
1262.0,384,578,578,29,312,49661.0,85.91868512110727,0.870242214532872,14,0.0,0.0,0,0.0,0.0,13,1.973026545270599,29,2.860579614631932,2.301831219017284,1,1,2021-08-04 13:27:08,1.0,0.0,0.0
1262.0,384,34,34,29,312,2535.0,74.55882352941177,0.6470588235294118,11,0.0,0.0,0,0.0,0.0,5,1.3416980287611149,6,1.451717632858272,2.272053874835873,1,1,2021-08-04 13:27:08,1.0,1.0,578.0
1262.0,384,434,434,29,308,29780.0,68.61751152073732,0.9608294930875576,13,0.0,0.0,0,0.0,0.0,14,2.221252441333971,29,2.948487869352896,2.372882956394455,1,1,2021-08-04 13:27:08,1.0,1.0,306.0
1262.0,378,352,352,29,307,32567.0,92.51988636363636,0.8522727272727273,14,0.0,0.0,0,0.0,0.0,15,2.47023330423924,40,3.301202427213616,2.322128296824053,1,1,2021-08-04 13:27:08,1.0,1.0,348.6666666666667
1262.0,484,4,4,8,475,224.0,56.0,0.75,1,0.0,0.0,0,0.0,0.0,4,1.3862943611198906,4,1.3862943611198906,0.0,1,1,2021-11-12 13:27:08,1.0,1.0,349.5
1262.0,504,4,4,28,495,224.0,56.0,0.75,1,0.0,0.0,0,0.0,0.0,4,1.3862943611198906,4,1.3862943611198906,0.0,1,1,2021-12-02 13:27:08,1.0,1.0,280.4
1262.0,584,48,48,4,34,1188.0,24.75,0.6875,4,0.0,0.0,0,0.0,0.0,3,0.8815322611881637,4,1.1626998334975678,1.2820462400528454,1,1,2022-02-20 13:27:08,1.0,1.0,234.33333333333331
1262.0,604,48,48,24,54,1188.0,24.75,0.6875,4,0.0,0.0,0,0.0,0.0,3,0.8815322611881637,4,1.1626998334975678,1.2820462400528454,1,1,2022-03-12 13:27:08,1.0,1.0,207.7142857142857
1262.0,378,143,143,29,325,13462.0,94.13986013986012,0.972027972027972,14,0.0,0.0,0,0.0,0.0,6,1.6789845457393149,16,2.4530637145110377,2.5382629116487783,1,1,2021-08-04 13:27:08,1.0,0.0,0.0
1262.0,378,271,271,29,303,21256.0,78.43542435424354,0.996309963099631,12,0.0,0.0,0,0.0,0.0,10,2.2341045050415964,22,2.9220287529331688,2.4479263050251387,1,1,2021-08-04 13:27:08,1.0,1.0,143.0
1262.0,378,182,182,29,304,13099.0,71.97252747252747,0.9065934065934066,14,0.0,0.0,0,0.0,0.0,5,1.4657804724999814,14,2.3928768538411997,2.4193433426507154,1,1,2021-08-04 13:27:08,1.0,1.0,207.0
1262.0,357,8,8,29,326,125.0,15.625,0.25,8,0.0,0.0,0,0.0,0.0,1,0.0,3,0.9743147528693494,2.079441541679836,1,1,2021-08-04 13:27:08,1.0,0.0,0.0
1262.0,357,386,386,29,310,33228.0,86.08290155440415,1.0,15,0.0,0.0,0,0.0,0.0,14,2.593225390205137,39,3.3653877716481184,2.430028304587337,1,1,2021-08-04 13:27:08,1.0,1.0,8.0
1262.0,357,97,97,29,274,8185.0,84.38144329896907,0.9484536082474226,12,0.0,0.0,0,0.0,0.0,8,1.9971845523247795,11,2.278977584615811,2.321225950920731,1,1,2021-08-04 13:27:08,1.0,1.0,197.0
1262.0,357,974,974,29,310,90987.0,93.41581108829568,1.0,14,0.0,0.0,0,0.0,0.0,15,1.902589950898654,39,2.788041220336749,2.2835657171353336,1,1,2021-08-04 13:27:08,1.0,1.0,163.66666666666666
1262.0,357,145,145,29,310,6632.0,45.73793103448276,0.7241379310344828,13,0.0,0.0,0,0.0,0.0,11,1.056520394008607,13,1.8226351192680468,1.8182801230506604,1,1,2021-08-04 13:27:08,1.0,1.0,366.25
1262.0,357,169,169,29,310,11190.0,66.21301775147928,0.8757396449704142,14,0.0,0.0,0,0.0,0.0,15,2.693562131444916,41,3.533598190884476,2.448298489952621,1,1,2021-08-04 13:27:08,1.0,1.0,322.0
1262.0,358,10,10,29,356,1585.0,158.5,0.7,5,0.0,0.0,0,0.0,0.0,1,0.0,2,0.3250829733914482,1.4184836619456564,1,1,2021-08-04 13:27:08,0.7205882352941176,0.0,0.0
1262.0,358,76,76,29,353,11560.0,152.10526315789474,0.75,11,0.0,0.0,0,0.0,0.0,1,0.0,3,0.7908978320706684,1.88192165517426,1,1,2021-08-04 13:27:08,0.7205882352941176,1.0,10.0
1262.0,358,52,52,29,71,1843.0,35.44230769230769,0.5384615384615384,12,0.0,0.0,0,0.0,0.0,2,0.5402041423888608,5,1.3984378416053391,2.1996349164962057,1,1,2021-08-04 13:27:08,0.7205882352941176,1.0,43.0
1262.0,358,69,69,29,155,1912.0,27.71014492753623,0.3043478260869565,9,0.0,0.0,0,0.0,0.0,1,0.0,3,1.074721225116281,1.800390586476177,1,1,2021-08-04 13:27:08,0.7205882352941176,1.0,46.0
1262.0,358,187,187,29,48,8576.0,45.86096256684492,0.5294117647058824,9,0.0,0.0,0,0.0,0.0,4,0.1514198159443377,6,1.162605636567554,1.9525021818862625,1,0,2021-08-04 13:27:08,0.7205882352941176,1.0,51.75
1262.0,358,24,24,29,342,2393.0,99.70833333333331,0.375,9,0.0,0.0,0,0.0,0.0,1,0.0,2,0.6931471805599453,1.8418779813508108,1,1,2021-08-04 13:27:08,0.7205882352941176,0.8,78.8
1262.0,358,20,20,29,211,4212.0,210.6,0.7,2,0.0,0.0,0,0.0,0.0,1,0.0,1,0.0,0.6108643020548935,1,1,2021-08-04 13:27:08,0.7205882352941176,0.8333333333333334,69.66666666666667
1262.0,358,17,17,29,354,1684.0,99.05882352941175,0.3529411764705882,8,0.0,0.0,0,0.0,0.0,1,0.0,3,0.8938885362449964,1.8130821353869813,1,1,2021-08-04 13:27:08,0.7205882352941176,0.8571428571428571,62.57142857142857
1262.0,358,31,31,29,273,961.0,31.0,0.2903225806451613,10,0.0,0.0,0,0.0,0.0,1,0.0,3,0.7584873205812663,2.1030152131493427,1,1,2021-08-04 13:27:08,0.7205882352941176,0.875,56.875
1262.0,358,354,354,7,8,12554.0,35.463276836158194,0.4096045197740113,11,0.0594900849858356,21.0,1,0.0,-3.220355731225298,1,0.0,3,0.5543770333403072,1.8052705691757744,1,1,2021-08-04 13:27:08,0.7205882352941176,0.8888888888888888,54.0
1262.0,358,44,44,29,306,1631.0,37.06818181818182,0.3409090909090909,9,0.0,0.0,0,0.0,0.0,3,0.7665693808504357,7,1.5375714738425192,1.7923593454301334,1,1,2021-08-04 13:27:08,0.7205882352941176,0.9,84.0
1262.0,358,6,6,29,357,664.0,110.66666666666669,1.0,5,0.0,0.0,0,0.0,0.0,1,0.0,3,1.0114042647073518,1.5607104090414068,1,1,2021-08-04 13:27:08,0.7205882352941176,0.9090909090909092,80.36363636363636
1262.0,358,55,55,29,357,4437.0,80.67272727272727,0.5818181818181818,10,0.0,0.0,0,0.0,0.0,1,0.0,3,0.8607189506509707,2.04932980332096,1,1,2021-08-04 13:27:08,0.7205882352941176,0.9166666666666666,74.16666666666667
1262.0,358,315,315,29,229,24399.0,77.45714285714286,0.6761904761904762,12,0.0,0.0,0,0.0,0.0,1,0.0,3,1.08674834306051,1.9530436055454967,1,1,2021-08-04 13:27:08,0.7205882352941176,0.9230769230769232,72.6923076923077
1262.0,358,425,425,29,38,9970.0,23.458823529411763,0.7529411764705882,12,0.0,0.0,0,0.0,0.0,4,0.3986142582954831,10,1.0569692829056532,2.069195402018356,1,1,2021-08-04 13:27:08,0.7205882352941176,0.9285714285714286,90.0
1262.0,358,345,345,29,282,9357.0,27.121739130434783,0.9159420289855073,12,0.0,0.0,0,0.0,0.0,5,0.2738394715698203,10,0.978585093069522,2.038364948817024,1,1,2021-08-04 13:27:08,0.7205882352941176,0.9333333333333332,112.33333333333331
1262.0,358,777,777,5,5,15848.0,20.3963963963964,0.5405405405405406,12,0.0257731958762886,9.0,4,0.0077220077220077,-6.213846153846151,5,1.0247296357635431,12,1.7823970738942851,2.3608397413418363,1,0,2021-08-04 13:27:08,0.7205882352941176,0.9375,126.875
1262.0,358,320,320,29,287,14381.0,44.940625,1.0,6,0.0,0.0,0,0.0,0.0,1,0.0,3,0.1976265728062584,1.2489652002302498,1,1,2021-08-04 13:27:08,0.7205882352941176,0.8823529411764706,165.11764705882354
1262.0,358,8,8,29,357,628.0,78.5,0.5,5,0.0,0.0,0,0.0,0.0,1,0.0,1,0.0,1.4941751382893085,1,1,2021-08-04 13:27:08,0.7205882352941176,0.8888888888888888,173.72222222222223
1262.0,358,18,18,29,179,1420.0,78.88888888888889,1.0,5,0.0,0.0,0,0.0,0.0,1,0.0,2,0.2145591551764051,1.2676770290452553,1,1,2021-08-04 13:27:08,0.7205882352941176,0.8947368421052632,165.0
1262.0,358,26,26,29,169,2950.0,113.46153846153848,0.6923076923076923,6,0.0,0.0,0,0.0,0.0,3,0.5158361211027406,5,1.0655718780430372,1.540737067461622,1,1,2021-08-04 13:27:08,0.7205882352941176,0.9,157.65
1262.0,358,13,13,29,357,1227.0,94.3846153846154,1.0,4,0.0,0.0,0,0.0,0.0,1,0.0,1,0.0,1.1569876443452742,1,1,2021-08-04 13:27:08,0.7205882352941176,0.9047619047619048,151.38095238095238
1262.0,358,224,224,29,276,9336.0,41.67857142857143,0.9955357142857144,7,0.0,0.0,0,0.0,0.0,2,0.0710666147950947,4,1.0471310406565224,1.8969894346190912,1,1,2021-08-04 13:27:08,0.7205882352941176,0.9090909090909092,145.0909090909091
1262.0,358,242,242,29,230,12217.0,50.48347107438016,0.5165289256198347,12,0.0,0.0,0,0.0,0.0,4,0.987793574471294,9,1.930520827333042,2.0958701669553004,1,1,2021-08-04 13:27:08,0.7205882352941176,0.9130434782608696,148.52173913043478
1262.0,358,49,49,29,305,2798.0,57.10204081632653,0.8571428571428571,8,0.0,0.0,0,0.0,0.0,1,0.0,3,0.7422921261733715,1.7255901822875197,1,1,2021-08-04 13:27:08,0.7205882352941176,0.9166666666666666,152.41666666666666
1262.0,358,116,116,29,344,7733.0,66.66379310344827,0.3793103448275862,12,0.0,0.0,0,0.0,0.0,4,0.3386803940036734,7,1.2079517920315592,2.25465297999506,1,1,2021-08-04 13:27:08,0.7205882352941176,0.92,148.28
1262.0,358,931,931,29,290,33311.0,35.77980665950591,0.5725026852846402,10,0.0,0.0,0,0.0,0.0,1,0.0,3,0.971353382642662,1.6740742729931388,1,1,2021-08-04 13:27:08,0.7205882352941176,0.9230769230769232,147.03846153846155
1262.0,358,47,47,29,253,2273.0,48.361702127659576,0.9361702127659576,6,0.0,0.0,0,0.0,0.0,2,0.175975125097627,4,0.6881980661282843,1.5376807569902495,1,1,2021-08-04 13:27:08,0.7205882352941176,0.925925925925926,176.07407407407408
1262.0,358,98,98,29,130,9037.0,92.21428571428572,0.8367346938775511,12,0.0,0.0,0,0.0,0.0,1,0.0,3,0.9004506193219655,2.138649414397633,1,1,2021-08-04 13:27:08,0.7205882352941176,0.9285714285714286,171.46428571428572
1262.0,358,7,7,29,357,713.0,101.85714285714286,0.1428571428571428,3,0.0,0.0,0,0.0,0.0,1,0.0,1,0.0,0.7963116401738131,1,1,2021-08-04 13:27:08,0.7205882352941176,0.9310344827586208,168.93103448275863
1262.0,358,12,12,29,357,671.0,55.91666666666666,0.5,4,0.0,0.0,0,0.0,0.0,1,0.0,1,0.0,1.126928794800676,1,1,2021-08-04 13:27:08,0.7205882352941176,0.9333333333333332,163.53333333333333
1262.0,358,1,1,29,348,6.0,6.0,0.0,1,0.0,0.0,0,0.0,0.0,1,0.0,1,0.0,0.0,1,1,2021-08-04 13:27:08,0.7205882352941176,0.935483870967742,158.6451612903226
1262.0,358,155,155,29,36,4131.0,26.651612903225807,0.5870967741935483,13,0.0,0.0,0,0.0,0.0,2,0.2392170938165128,6,1.1253999277755151,2.2258778415858176,1,0,2021-08-04 13:27:08,0.7205882352941176,0.9375,153.71875
1262.0,358,27,27,29,264,792.0,29.33333333333333,0.7037037037037037,6,0.0,0.0,0,0.0,0.0,2,0.1584105701317908,4,0.7787318647728357,1.5184202585412745,1,1,2021-08-04 13:27:08,0.7205882352941176,0.9090909090909092,153.75757575757575
1262.0,358,453,453,5,5,20961.0,46.271523178807946,0.9492273730684326,12,0.0530973451327433,21.0,2,0.0,-3.733846153846153,3,0.1735983827063629,8,1.1261435779809623,2.3167905176830685,1,1,2021-08-04 13:27:08,0.7205882352941176,0.9117647058823528,150.02941176470588
1262.0,358,42,42,29,274,2284.0,54.38095238095238,0.5,5,0.0,0.0,0,0.0,0.0,3,0.3680479293403447,4,0.7626709856413705,1.5834783417800256,1,1,2021-08-04 13:27:08,0.7205882352941176,0.9142857142857144,158.68571428571428
1262.0,358,48,48,29,266,4579.0,95.39583333333331,0.7291666666666666,8,0.0,0.0,0,0.0,0.0,3,0.5133562357423774,5,1.0569793486801031,1.828194089286907,1,1,2021-08-04 13:27:08,0.7205882352941176,0.9166666666666666,155.44444444444446
1262.0,358,46,46,29,343,3118.0,67.78260869565217,0.8043478260869565,9,0.0,0.0,0,0.0,0.0,1,0.0,3,0.7698381754260649,1.862160341101981,1,1,2021-08-04 13:27:08,0.7205882352941176,0.918918918918919,152.54054054054055
1262.0,358,104,104,29,349,6278.0,60.36538461538461,0.6153846153846154,11,0.0,0.0,0,0.0,0.0,3,0.8674508655977637,8,1.630591472869468,2.098016079463344,1,1,2021-08-04 13:27:08,0.7205882352941176,0.9210526315789472,149.73684210526315
1262.0,358,852,852,29,304,40809.0,47.897887323943664,0.9565727699530516,12,0.0,0.0,0,0.0,0.0,2,0.0234056746645995,4,0.8056830484297964,1.640238260439755,1,1,2021-08-04 13:27:08,0.7205882352941176,0.9230769230769232,148.56410256410257
1262.0,358,36,36,29,314,1189.0,33.02777777777778,0.5277777777777778,9,0.0,0.0,0,0.0,0.0,1,0.0,3,0.5723484972067745,1.8587466526863203,1,1,2021-08-04 13:27:08,0.7205882352941176,0.925,166.15
1262.0,358,3,3,29,356,115.0,38.333333333333336,0.0,2,0.0,0.0,0,0.0,0.0,1,0.0,1,0.0,0.6365141682948128,1,1,2021-08-04 13:27:08,0.7205882352941176,0.926829268292683,162.97560975609755
1262.0,358,84,84,29,324,2660.0,31.666666666666668,0.0476190476190476,4,0.0,0.0,0,0.0,0.0,2,0.0645814363776275,2,0.0645814363776275,0.3192874425782216,1,1,2021-08-04 13:27:08,0.7205882352941176,0.9285714285714286,159.16666666666666
1262.0,358,7,7,29,357,541.0,77.28571428571429,0.8571428571428571,4,0.0,0.0,0,0.0,0.0,1,0.0,2,0.5982695885852573,1.2770342594661392,1,1,2021-08-04 13:27:08,0.7205882352941176,0.9302325581395348,157.41860465116278
1262.0,378,36,36,0,0,1018.0,28.27777777777778,0.3888888888888889,6,0.3142857142857143,4.0,4,0.0,0.0747252747252746,2,0.4505612088663046,4,1.1679373677256644,1.7332596493268717,1,0,2021-08-24 13:27:08,0.7205882352941176,0.9318181818181818,154.0
1262.0,378,47,47,19,19,1310.0,27.872340425531917,0.1702127659574468,6,0.1739130434782608,8.0,1,0.0,-0.6484848484848496,1,0.0,2,0.4208593206899597,1.5678669481817382,1,0,2021-08-24 13:27:08,0.7205882352941176,0.9111111111111112,151.37777777777777
1262.0,378,68,68,0,0,1210.0,17.794117647058822,0.8088235294117647,6,0.3432835820895522,11.0,6,0.1176470588235294,0.0355951056729699,2,0.0766488007761842,3,0.5397693965696081,1.704786420042334,1,0,2021-08-24 13:27:08,0.7205882352941176,0.8913043478260869,149.1086956521739
1262.0,378,11,11,7,7,237.0,21.545454545454547,0.8181818181818182,8,0.0,0.0,0,0.0,0.0,1,0.0,3,0.9164648855394713,1.9722469794234416,1,0,2021-08-24 13:27:08,0.7205882352941176,0.8723404255319149,147.38297872340425
1262.0,378,26,26,25,25,269.0,10.346153846153848,1.0,10,0.12,3.0,1,0.0,-0.600000000000002,1,0.0,3,0.9078086915252532,2.217854573590089,1,1,2021-08-24 13:27:08,0.7205882352941176,0.8541666666666666,144.54166666666666
1262.0,398,98,98,1,5,1552.0,15.83673469387755,0.2244897959183673,7,0.2268041237113402,9.0,8,0.173469387755102,0.0433455433455433,3,0.6323064454206543,5,1.1951783975696912,1.7706179137110682,1,0,2021-09-13 13:27:08,0.7205882352941176,0.8571428571428571,142.12244897959184
1262.0,398,101,101,0,4,2790.0,27.623762376237625,0.3168316831683168,10,0.08,6.0,2,0.1782178217821782,-4.309090909090911,1,0.0,2,0.4532072697937939,1.7032094849856083,1,0,2021-09-13 13:27:08,0.7205882352941176,0.84,141.24
1262.0,398,83,83,0,4,1679.0,20.228915662650603,0.8313253012048193,8,0.2073170731707317,4.0,9,0.3614457831325301,0.0926495726495726,3,0.1784981362902073,5,0.6487251902330965,1.7561362524070177,1,0,2021-09-13 13:27:08,0.7205882352941176,0.8235294117647058,140.45098039215685
1262.0,398,34,34,15,16,817.0,24.029411764705884,0.7647058823529411,9,0.3636363636363636,12.0,1,0.6764705882352942,0.3956043956043952,1,0.0,3,0.9659444675445374,2.060228921596217,1,0,2021-09-13 13:27:08,0.7205882352941176,0.8076923076923077,139.34615384615384
1262.0,418,53,53,14,18,786.0,14.830188679245284,0.3018867924528302,6,0.1346153846153846,3.0,3,0.5283018867924528,-0.0545454545454553,3,0.7822160643111431,5,1.3790265079978343,1.7479127588544556,1,0,2021-10-03 13:27:08,0.7205882352941176,0.7924528301886793,137.35849056603774
1262.0,418,137,137,2,2,3879.0,28.313868613138688,0.3065693430656934,11,0.1838235294117647,12.0,4,0.1313868613138686,-0.4359605911330045,2,0.0431848348784674,4,0.491329308445548,1.6711337348133437,1,0,2021-10-03 13:27:08,0.7205882352941176,0.7777777777777778,135.7962962962963
1262.0,418,26,26,0,1,723.0,27.807692307692307,0.5769230769230769,9,0.48,5.0,4,0.1153846153846153,0.2249999999999999,2,0.6172417697303416,4,1.1972375015579315,2.011207406447404,1,1,2021-10-03 13:27:08,0.7205882352941176,0.7636363636363637,135.8181818181818
1262.0,418,163,163,1,1,4062.0,24.920245398773005,0.6993865030674846,8,0.0864197530864197,2.0,10,0.3987730061349693,0.1137931034482757,7,0.5935642114659225,8,1.0568444353355777,1.7538266600450862,1,0,2021-10-03 13:27:08,0.7205882352941176,0.7678571428571429,133.85714285714286
1262.0,418,3,3,3,3,97.0,32.333333333333336,0.3333333333333333,3,0.0,0.0,0,0.0,0.0,1,0.0,1,0.0,1.0986122886681096,1,0,2021-10-03 13:27:08,0.7205882352941176,0.7543859649122807,134.3684210526316
1262.0,418,8,8,11,14,164.0,20.5,0.75,7,0.0,0.0,0,0.0,0.0,1,0.0,3,0.9743147528693494,1.9061547465398496,1,1,2021-10-03 13:27:08,0.7205882352941176,0.7413793103448276,132.10344827586206
